Date,BTC,ETH,BTC_MA50
2019-12-24 23:59:59,7322.5324589,129.0638929,7774.9268233476
2019-12-25 23:59:59,7275.15572845,126.454637577,7733.5793943288
2019-12-26 23:59:59,7238.96702501,126.361222911,7691.141136591601
2019-12-27 23:59:59,7290.08851803,127.214610889,7651.5916841016
2019-12-28 23:59:59,7317.99003408,128.322711714,7621.853870395999
2019-12-29 23:59:59,7422.65258898,134.757985408,7594.0352724402
2019-12-30 23:59:59,7292.99507783,132.633488892,7558.7846528504
2019-12-31 23:59:59,7193.59897843,129.610859432,7527.500861573799
2020-01-01 23:59:59,7200.17439274,130.802008077,7495.1910986436
2020-01-02 23:59:59,6985.47000061,127.410182379,7458.7352470098
2020-01-03 23:59:59,7344.88418341,134.171712485,7431.471028774599
2020-01-04 23:59:59,7410.65656642,135.069371268,7409.844319856199
2020-01-05 23:59:59,7411.31732676,136.276776707,7387.0554552526
2020-01-06 23:59:59,7769.21903905,144.30415371,7370.8803204016
2020-01-07 23:59:59,8163.69223944,143.543998337,7367.968445522
2020-01-08 23:59:59,8079.86277673,141.258134415,7365.442782695199
2020-01-09 23:59:59,7879.07152428,138.979196656,7362.478848314599
2020-01-10 23:59:59,8166.55414039,143.963781218,7372.954932225601
2020-01-11 23:59:59,8037.53738872,142.927114494,7387.7741286314
2020-01-12 23:59:59,8192.49400532,145.873931189,7403.6680724298
2020-01-13 23:59:59,8144.19451744,144.226591141,7425.5936251434005
2020-01-14 23:59:59,8827.76442606,165.955358611,7459.2262356218
2020-01-15 23:59:59,8807.01027532,166.230685102,7490.999014441601
2020-01-16 23:59:59,8723.78576573,164.391010988,7514.841456864199
2020-01-17 23:59:59,8929.0376776,170.77995796,7544.160087850201
2020-01-18 23:59:59,8942.80890321,175.36567147,7567.79139388
2020-01-19 23:59:59,8706.24512993,166.969841975,7590.5236940382
2020-01-20 23:59:59,8657.64293942,167.120509335,7615.1907075234
2020-01-21 23:59:59,8745.89478833,169.69716391,7643.6688410416
2020-01-22 23:59:59,8680.87604222,168.294161709,7670.883452518
2020-01-23 23:59:59,8406.5160678,162.928558428,7693.973082150599
2020-01-24 23:59:59,8445.43428152,163.051182861,7713.9156173642
2020-01-25 23:59:59,8367.84777344,161.283936353,7730.3326388786
2020-01-26 23:59:59,8596.82983316,168.077100489,7751.1444748644
2020-01-27 23:59:59,8909.81917753,170.930890433,7778.053950351001
2020-01-28 23:59:59,9358.59031703,176.370320541,7817.207769576399
2020-01-29 23:59:59,9316.62950445,175.050337929,7857.9779639994
2020-01-30 23:59:59,9508.9935947,184.690476436,7903.8092935894
2020-01-31 23:59:59,9350.52936518,180.160175239,7945.957193638399
2020-02-01 23:59:59,9392.87536841,183.673947121,7988.4210098222
2020-02-02 23:59:59,9344.36529292,188.617538168,8032.814836281201
2020-02-03 23:59:59,9293.52108908,189.865063235,8075.6392211804
2020-02-04 23:59:59,9180.9629665,189.250602393,8120.6088727139995
2020-02-05 23:59:59,9613.42428895,204.230244698,8180.067053571399
2020-02-06 23:59:59,9729.80223149,212.339079745,8229.1270427918
2020-02-07 23:59:59,9795.94377253,222.72606629,8280.9890309696
